token,n_extreme_pools,first_extreme_block,last_extreme_block,span_blocks,min_fee,max_fee,distinct_fees,fire_cohort_pools
0x381e13f0413e4431cfbf8f29af4c8f76e42f3dca,2,8742610,8744559,1949,870000,920000,2,0
0xe0c3d4b8854a23e7ac3827e44f0b3f3cb3312b03,2,8749084,8749639,555,870000,873690,2,0
0x1e2b8ac7e445d7e74ac65f73b80d15318f213d50,2,8753926,8754240,314,870000,873690,2,0
0x206d3a688ddef3fe7c18beb60e988bbc7bce011b,2,8753973,8754729,756,870000,873690,2,0
0xfb73451f4881ded5e3060bf5c7d16de234401e94,2,8758693,8759458,765,870000,920000,2,0
0xd59487422a6199d1f0a8ff6267f1aaec54ddab03,2,8759121,8762208,3087,660000,870000,2,0
0xbb193f70b0e650ee8fdb9e57a38f4b48791dcfc6,2,8760065,8760614,549,999999,999999,1,0
0x84126e028b102d17bcc3c96f907f036ee9e10000,2,8762287,8766710,4423,870000,873690,2,0
0xb5e82e2f7c2c491ebf0656efa6bec08b30781b03,2,8762844,8763110,266,870000,873690,2,0
0xf94d1231a53a79c776d44eb7d018821d72c43a60,2,8763075,8763647,572,870000,920000,2,0
0x8cda920874a8e92fa11f8de04d90233ae4fca890,2,8763260,8763536,276,870000,873690,2,0
0x8e2906a5bb2fc6673b144b6b9ad5149da746bb03,2,8765318,8765655,337,870000,873690,2,0
0x23a2ce5e83e502160f6b6203565f056d8822bb03,2,8769102,8769262,160,870000,873690,2,0
0x240b58898a01443b6a2562e444d13dd0cbd49f41,2,8769270,8769818,548,999999,999999,1,0
0x70ca7b1b40ba986dd80888ba1e50a923d1fa754f,2,8770416,9023303,252887,873690,900000,2,1
0x367e8c4c03c244fc37e88539cfa19ae5ee3ac014,2,8771779,8772251,472,999999,999999,1,0
0xd833ed78b94e0a26b511cde913c46b060b298b03,2,8776393,8778714,2321,200000,870000,2,0
0x81b592d014b1abc22788faac88d4de6284e1f7ca,2,8776486,8776982,496,999999,999999,1,0
0x43c755eca103dd07e7de074d824f73b561d89b03,2,8777213,8777478,265,870000,873690,2,0
0x4bb239864dfc43db2d690df7c27809dc164e5ba3,2,8778661,9122983,344322,920000,990001,2,0
0xed0cf8f96e580fec4ae8319112b8de0cf0c617bf,2,8779903,8779918,15,870000,920000,2,0
0x3d9fb1ec33e1ea9f05a80db5d91bcdfc5535883a,2,8780107,9019175,239068,873690,900000,2,1
0xa31cf55407377bf00b7866c94a01375284b20000,2,8780425,17396390,8615965,800000,920000,2,0
0x9641f2cbf0830ada6d5f33e4457e44dbed1ebb03,2,8780490,8780968,478,870000,873690,2,0
0x485391fd26c72aff1b75dc6d3f38be2a3d286b03,2,8781383,8803244,21861,510000,870000,2,0
0xd8dd5830f0a1287c558496a1697808abe3b9db03,2,8783894,8784045,151,870000,873690,2,0
0xe76b4e6f22df4bc27219f1c09a6b78cb9fd588a7,2,8784090,16648030,7863940,870000,899000,2,0
0x05bf8f65d08edbca765e0b25c8675d9331bd6945,2,8784451,8784651,200,870000,920000,2,0
0x891e30ae8d1368b824b35e14bd9c7c8a0969574a,2,8786177,8786248,71,870000,873690,2,0
0xbb1d6b2a6be97b3c0e59d49fae6bb453e89bfb03,2,8786581,8786677,96,870000,873690,2,0
0x586725d37ed15abb7cd1b6d0fdfb5921b12d5ac4,2,8790031,8790236,205,870000,873690,2,0
0xa83e8e11f78f6580b47827febbb6017a665b987a,2,8791304,8818713,27409,800000,920000,2,0
0x10eb311a2ef81d2e927d20562d89e00ad7edeb07,2,8792008,8792200,192,870000,873690,2,0
0x636f2290e6859ca76f13f6ce453ac2145ff9cb03,2,8794351,8794443,92,870000,873690,2,0
0xb8fbef315eeba77b949f53f12648f8b21506623b,2,8796655,8796684,29,870000,920000,2,0
0x59a4d4982e98fee637cdd1e6932a4cd897e67ba3,2,8800175,8800302,127,873690,920000,2,0
0x4483e3e10ea23659da19a552a270a30c87d6117b,2,8805305,8805630,325,870000,920000,2,0
0x69dc736f4805570c90c36cd845dd1c1c17ffbafa,2,8806490,8807988,1498,873690,920000,2,1
0xfefceca31db4597bad88f2b0e9071cf1828d0ba3,2,8808491,8808623,132,873690,920000,2,0
0x3af7a733ddf5178020afc5126f2ba33bb05192be,2,8809252,8913621,104369,250000,800000,2,0
0x9c75066b6a60a57d271ccbec27d66b332bf90ba3,2,8811880,8812189,309,873690,920000,2,0
0xb8721bf57f7aef04eadb8cafcc0e7273fb60e06a,2,8816446,8816968,522,870000,920000,2,0
0xe2c40039307e4a0be9693a0cd3ed12bfab751b07,2,8820796,8820979,183,870000,873690,2,0
0xd31216e3276f5084683abe725ef0af4534903b03,2,8825294,9625063,799769,870000,920000,2,0
0x5e214ef0b6a45ad97acead5c72b0997eb68bfb07,2,8827740,8828003,263,870000,873690,2,0
0x81e6585347dd05fa48182957800ae3cfcb75f3b7,2,8828079,8829041,962,800000,870000,2,0
0x5dded8831e86ab8b541a9a5da168688988d1b8ce,2,8829924,8830084,160,870000,873690,2,0
0x0062dc6924d540e7125ed79600de1d26942adbbb,2,8831378,8831754,376,870000,873690,2,0
0x8f2b07a29e2b58417ed4d36baa6ee35b79538917,2,8831555,8831994,439,870000,920000,2,0
0x04524ac73225a93a86bc58bb50822e9813185c1b,2,8833733,8835832,2099,870000,920000,2,0
0xf32ef4dac7ad2e6426068b82b818fcfcda660ba3,2,8835515,8835568,53,873690,920000,2,0
0x01f46738f0ba82e64632a9cc6048e4d76ae2bdec,2,8838424,8838567,143,870000,920000,2,0
0x42a54ba259f065e04f842ce586f9cd9ce255b50e,2,8839376,9053781,214405,873690,886540,2,0
0xd70d37ad2409176726f948fbd85af4a924bdfba3,2,8845725,8846772,1047,873690,920000,2,0
0xa483a3de4705cf5e303ff42f3d29d58f78116bf5,2,8852246,8857730,5484,870000,920000,2,0
0x89c906a3a9c802bc3989d2a1cb53223dae7ed53a,2,8853405,8853617,212,870000,873690,2,0
0xa77c43fa0519e4c3c4f2ffd8e7af4c7288646f83,2,8854468,9720773,866305,300000,873690,2,0
0x5d0dd07ffb0638b9fa15486266a9568db0635322,2,8856602,8857579,977,873690,920000,2,1
0x1da9b7c7eed3b253a11e879e13d098b17edc52c9,2,8857104,8857205,101,870000,920000,2,0
0x0d43352c2d28f868b5e37bf2672bb27b8ad402eb,2,8860517,8860755,238,870000,920000,2,0
0x2b1a1b16e5bae55aad2e564bbff9131e6b6716eb,2,8861024,8865500,4476,100010,870000,2,0
0x6b329125bbb0e21405e44e73791cc8706a89eba3,2,8862508,9140799,278291,920000,990002,2,0
0x572d97b1796378094829ec70b5f8983f61d73ba3,2,8863214,8863273,59,873690,920000,2,0
0xc3e5ea28428b6532a4d2a6c2847d4767c4bd9816,2,8863366,9037157,173791,873690,900000,2,0
0xf1fccd38d7361198d063278e4db9158c420fe843,2,8865534,8865958,424,870000,920000,2,0
0x46544163f545a8e306e2671528ffc1b0ef8fe8cf,2,8866349,9034690,168341,800000,900000,2,0
0xeb160b5ff0dcf925408c67016ff4d341f617b348,2,8867362,8867463,101,873690,900000,2,0
0x71573c771c2ec559cc3f87801fb4357b11016b03,2,8869314,8869474,160,870000,873690,2,0
0xb72808e26208a6fa75466e02b36780f90da84400,2,8870099,8870149,50,320000,900000,2,0
0x028b9032eab1eaf26178b7ce5f4a90c4a7ae0d39,2,8872378,8874778,2400,870000,873690,2,0
0x9f2cae340850bd98b3f2e14df194a60dd324998c,2,8872948,8887101,14153,870000,920000,2,0
0xff778121c0e94c43a5bc25f38d14e15fef938697,2,8877139,8877967,828,870000,873690,2,0
0xd661b79d8911cdf470d94eb77caa12d792d14679,2,8878332,9027372,149040,873690,900000,2,0
0x36e38b5c230f08a77a0e60a6ff24b611e4e9cccc,2,8883711,8883992,281,880000,880000,1,0
0xd2a01c39f9c2064be0bfcd07f47c18d98effd88d,2,8884085,8884246,161,870000,873690,2,0
0x4bb29247e8f65a05c89215dbb8e77eca92197b07,2,8889115,9253010,363895,601000,990002,2,0
0xe0265590d33d13b1f81fb585473d14f6576b4ba3,2,8889473,8889488,15,873690,920000,2,0
0x9a4db81eb2290b81dbc5b40d0e7df85fcde0d455,2,8890522,8891455,933,870000,873690,2,0
0x97270d75c8648b1b261f3e0fecd09a9070d5dba3,2,8891819,8891869,50,873690,920000,2,0
0x71b638796c08e204c6f32275eb7f59dbfb03bd96,2,8899870,8903913,4043,873690,920000,2,0
0x6146d16f757a5c36087fa4013c588d5865d5d3a5,2,8900472,8900610,138,870000,873690,2,1
0x48f063e6f3c42a671de211b1c8ce0efec25718bb,2,8903096,8903327,231,870000,920000,2,1
0x89f03af18abfc69c3cf966981857b00fb6d1f5f1,2,8905434,8980771,75337,873690,886540,2,0
0xf462ef0143f15a37c84da70938ea302ac58d4ca7,2,8905639,8916702,11063,920000,999993,2,0
0x266e318537ba486413e46bf059f6253c9eb5eb9a,2,8916658,8929051,12393,800000,999993,2,0
0x377490408c3d8d502534d38acc66e8426417a6d0,2,8918569,8930431,11862,800000,870000,2,0
0x0755164ae0ad74e038b0a02c9ed2d57f2f95a206,2,8918836,8924771,5935,870000,920000,2,1
0xbfc31de5f8c8bd743594d039c839b688126508e8,2,8923168,9046853,123685,873690,900000,2,0
0x61d1db610d2bec55e60de40ff4955f0d0c786d2b,2,8923236,9026082,102846,873690,900000,2,0
0x616868b9d5af8bf6f0d137f322c46d842ae09ba3,2,8924824,8924857,33,873690,920000,2,0
0x1d1dcc513e8a5798cc3b0fba3bee10c75493db03,2,8929188,9030074,100886,873690,900000,2,0
0x7a015f8bca10e6f80a784c10b7d06348ff70b991,2,8933249,12453084,3519835,870000,920000,2,0
0x7109dca94e7ba10618f955f1e782e91e05ff0098,2,8934377,8944796,10419,900000,999993,2,0
0xf0e4f21e428e5ac1b6afc2dae89512b3b08713ce,2,8935152,8938728,3576,870000,999993,2,1
0xda420eab6d882c585bf760408d676adb27ba3aa1,2,8942419,8944603,2184,870000,920000,2,1
0xb5e27dd1bcf2c8afca2367ad623292e439468efc,2,8943969,8946777,2808,900000,999993,2,0
0x986fdb3963d497748be07ef898b3c6488f16aee6,2,8948500,8952929,4429,850000,870000,2,1
0x76c458b6577134d98bc016230bda2fe3ffda53df,2,8950215,9034568,84353,873690,900000,2,0
0xce9dd6769270a848952123545403e601e1008c0c,2,8950437,8950636,199,870000,873690,2,1
0x69565e4c8c55b0622e0f57e25ffad6e0efb71063,2,8953911,8954199,288,873690,920000,2,0
0x6980f4ae1f5595a1aa259403178064a8eae3c709,2,8956020,9350276,394256,920000,990002,2,1
0x69236cbd75fee9ab00779968d281af45e81a5f31,2,8961919,8963704,1785,873690,999993,2,0
0x8d71efeeb03da1a1c8913a8327dd7efa84c5cea4,2,8962872,8966466,3594,870000,999993,2,1
0x695f0f73d42ca2a5d8a334d87b376b53e49771bf,2,8964356,8964363,7,873690,920000,2,0
0x1a5a6a06619777c785f51ac607bee5dfbb246286,2,8964885,8969773,4888,870000,999993,2,2
0x69c5a87f04f86a1211188a1b41ab8271ae1be775,2,8965577,8966276,699,920000,999993,2,0
0x0706e57e85be1d5620b14669be598f24d3754ba9,2,8967344,8967376,32,873690,920000,2,0
0x6996542cdee307757643064c626a8244dfa55199,2,8974948,9180861,205913,850000,990001,2,0
0x415090ae34c52f10b18dde890b3bc7c6f6f32182,2,8979002,8979341,339,870000,920000,2,1
0x69cbcf3b0cf4992ad7aca523bc78d6f84e3dfc39,2,8991240,9190713,199473,990002,999993,2,0
0x698814b98de7846fdde7301de3ddbbbb638632f3,2,8991301,8991847,546,920000,999993,2,0
0x69b7aecd98ac61e7afdb5d819e15415003d50e5f,2,8991958,8992034,76,886540,920000,2,0
0xb74591818aad98ccdce1964a1c6d8cdf36f1eb07,2,8992530,8992750,220,870000,886540,2,0
0x4666fe1ebe3e8afeb3ba52c0228e818eaa22d677,2,8997380,9090658,93278,920000,990001,2,0
0x69bede68643bce1fbf3391f130fec13d6f36b20b,2,9004483,9004507,24,886540,920000,2,0
0x6963f9e5b1cb12b31582b067627b95f22d2606ef,2,9009709,9176525,166816,850000,990001,2,0
0x752063ffb0f78841fd1f5abe9e86cc6f08738333,2,9013210,9013418,208,886540,900000,2,1
0x693d1f301f8dc83ac23e4d940a551bf0f8691f53,2,9015874,9015904,30,886540,920000,2,0
0x70a17227f1958ab3f52f8f878a07b19891c08899,2,9016081,9016262,181,886540,900000,2,1
0xd0f5283447f057b03bb16b2d6549b16d2cfd9aad,2,9016537,9016752,215,886540,900000,2,1
0xb47118ac940b825c3bfa852130382d0eaff78144,2,9016564,9027845,11281,770000,999993,2,0
0x2076888dddcb2a08a49729aedb1a99bcc4d96306,2,9016588,9016987,399,870000,999993,2,1
0x6982f79e70c4447dc7e57760bdf82e208609c709,2,9018790,9174756,155966,990001,999993,2,0
0xa36ad60a3223dade0ce5d789adf4c5aeff4c9915,2,9018968,9173731,154763,990002,999993,2,0
0x20ff8ec86cf9d1b96b3b52d3a7c424ea442a3b07,2,9022616,9022782,166,870000,886540,2,1
0x58201abd519695c91297e7f0ab89702e2061e358,2,9024808,11433829,2409021,870000,890000,2,1
0x543bb854f27546612d2ae51b60e298e4bd875e3e,2,9025589,9025698,109,870000,886540,2,0
0xfa3c26ab4f37974a52c698bb13513fbcfa8c7ad1,2,9027780,9050076,22296,870000,999993,2,0
0xf5e061a7fc6c9bb5792444793bf1e5706b9ef290,2,9027948,9028082,134,870000,886540,2,0
0x6e904c6821118f062e82547d8e21c2ac8ab0bdd6,2,9028700,9028827,127,886540,900000,2,0
0x8070497914424b2aac8b08324717a7471afb9b64,2,9029421,9217502,188081,850000,990002,2,1
0x69b08ca4695b0185766f67a4244e9c70a37261f9,2,9030868,9030881,13,886540,920000,2,0
0xb637b7fdc05a63d6286032e2be4c42d35ba4eb07,2,9033920,9034079,159,870000,886540,2,0
0xddd8c29969adc5a837a04cbe9dd2989bfa815a78,2,9034464,9034601,137,886540,920000,2,0
0xfaefaeda31b5bbc35410275d2fd99e94b9149b07,2,9035773,9035955,182,870000,886540,2,0
0x448067f8e899dbc51512f3a2686d97ce8b8cec3b,2,9039846,9039862,16,886540,920000,2,0
0x3892282a668c8262622543faf43c64620023bb07,2,9040291,9040603,312,870000,886540,2,1
0x69168edd68507b078cd03fbd9b130c0a10c0a53b,2,9040432,9134268,93836,990001,999993,2,0
0x02649e5d7ac1957d36ac8bf6cfc1b9e3a2adb743,2,9044129,9044284,155,886540,900000,2,0
0x7a3335644c7fbf28705d8518a269aa17b55c2b07,2,9047817,9051815,3998,870000,999993,2,1
0xa3f1e78727261e2641d6b3ca96375906102b0dbc,2,9050021,9220899,170878,920000,990001,2,0
0xe4172ed995d2977ee70476a47d02976b7e6e9a6d,2,9051227,9052268,1041,870000,920000,2,0
0x8a5bb51b3e92d6c9038e2b5881f08affa90bc9f4,2,9052411,9216930,164519,920000,990001,2,0
0x06507bce86bf73db28e264b5b2f78909e928868e,2,9054190,9054342,152,870000,886540,2,0
0x40bde010c9062b3080bb76e3823f8400791db2e0,2,9054814,9054894,80,886540,920000,2,0
0x69daaa633c122b9ec1d796e8dbc4ad2fca0e02c2,2,9058372,9098030,39658,886540,990001,2,0
0x27188736f34bec5d39eeacaf5699f50f45ea6070,2,9058927,9058935,8,850000,999993,2,0
0xfe565b94c187e013a78bca7ff6271587ca4aab07,2,9062596,9066202,3606,870000,999993,2,0
0xdcfb510e81cde68f3466110e6c382ad6dfc08b07,2,9068539,9068738,199,870000,886540,2,0
0x4107bbc00b3adea16a2138c66030b331e3b16ce1,2,9071180,9071386,206,870000,886540,2,0
0x1e692756490f3b15f982e86081c00f56e8d63b07,2,9071347,9074495,3148,870000,999993,2,0
0xa8cf84ca147ce8239d00edd3113efa192ae2f8c7,2,9073026,9073207,181,870000,886540,2,0
0xc62bfe9cf24dad021b24d9baeb640a968ddf1b5b,2,9079356,9096147,16791,990001,999993,2,0
0x424299f8f71617dd85b55cf28932fe143dea6d28,2,9079439,9094408,14969,850000,990001,2,0
0x2cc4d6eb53d5a18995da78d2022a95cce67bae89,2,9079769,9081479,1710,897110,907110,2,0
0x265fc891d7e314658cd7aa871c1f8dea793dc729,2,9080042,9080286,244,870000,886540,2,0
0xd6ff4110399b392f5de41149c70e715e3acd803c,2,9080210,9084059,3849,850000,886540,2,0
0xcc4acc635531d8e741fa2b803d3e02d3f4a5cb07,2,9082867,9086378,3511,870000,999993,2,0
0x0759becc856295e1df478cdd00e846a228374663,2,9096682,9218645,121963,250000,990001,2,0
0x16a5e266c01eea01a0eb44353fbd9e2b04f65846,2,9101646,9102012,366,999999,999999,1,0
0xd8a6d39d84ecf4abb474302f750a88c4f1dbdba3,2,9103223,9103291,68,886540,920000,2,0
0xf090da1663c9290b6f7b182822ad196b96ed064b,2,9104718,9105103,385,850000,886540,2,0
0xc72b83ab7e7df6cef3cb82fb88197917907fdd31,2,9107174,9107527,353,870000,886540,2,0
0x76122a3eb4a1d7c21184f66df7c394d7f62888aa,2,9109360,9109701,341,870000,999993,2,0
0xb4a5b6287fb730bf602333828f52e4a344855b03,2,9111544,9112273,729,850000,870000,2,0
0x894d8325b2365c0cdff096a694ef86477a7f5eef,2,9113705,9316403,202698,886540,900000,2,0
0x5ddbe170d910e89adf0d6f757761ef48677b68f4,2,9114242,9114535,293,880000,980000,2,0
0xfbe5f2c80102c219cef1a31f1f520564c2ada062,2,9117077,9119505,2428,500000,850000,2,1
0x548eaab04a36cda3239a06e4fbe2d05702049b07,2,9123857,9124157,300,870000,886540,2,0
0x8825978d27484e624703e9952810e3998ca27426,2,9124657,9131035,6378,990002,999993,2,0
0x9309a926f6ac68c6a99fc7e16c131c108b020b07,2,9128242,9128729,487,870000,886540,2,0
0x1ee64f9e4a07a3e27d6dba8b8efb140a3fb5eb07,2,9130214,9133633,3419,870000,999993,2,0
0xd271cf2958c1ff956f3feb1ca92548b839ed1b07,2,9137151,9137267,116,870000,886540,2,0
0xd8ac28f53bd23c7380fa594cf90aa0417e1a9940,2,9142140,9142217,77,886540,920000,2,0
0x9f9ff04d26c74f51f37b0b0122979839cd4ff3c5,2,9144004,9224113,80109,920000,990001,2,0
0x3bf3b7e5c0e6c3e9b2874603ed4709381053f0e0,2,9145007,9145318,311,886540,900000,2,0
0xaa626f67dde844328a077036fd322cd979fa7b07,2,9145125,9149849,4724,870000,999993,2,0
0x6908ce1f237ca27f19bcdf784da44911889bca9c,2,9146116,9147089,973,990001,999993,2,0
0xad23c615bd5e7c56ddaa72fea3a481ce087a428d,2,9150539,9150690,151,886540,900000,2,0
0x1eca3f9542387d7ccb7050a6fec96abd30c50653,2,9158901,9227935,69034,900000,990001,2,0
0x93e93423a732aa8cab299aa89399b8e0a2f49184,2,9159522,9162878,3356,886540,900000,2,0
0xcfb1dd909570f5fa086f99242d94dfa80afccb07,2,9159893,9164088,4195,870000,999993,2,0
0x363bb5d23d735f38d63929f75a71162d0ff0d70a,2,9165526,9165906,380,870000,886540,2,0
0x3e5244b47723426008173344c8a8478e2e3b5728,2,9167969,10727372,1559403,870000,890000,2,0
0x24f7bec509e65b69510ac13e42ee8d4a966c6c44,2,9168727,9266226,97499,886540,900000,2,0
0x99a3f8164a2c38618e95a4b8605fb81b9230d460,2,9171495,9173401,1906,886540,900000,2,0
0x850e51a891be33bd6c40756fc00910933df8d21e,2,9172602,9172801,199,870000,886540,2,0
0xf90016873fb2f2ceb08701e5e790d6d263072b07,2,9174326,9178126,3800,870000,999993,2,0
0x196bd2e8606e325f996f5ef9fd27717b7eb63b07,2,9181425,9185279,3854,870000,999993,2,0
0xfd9f97ae7bedca640ffa30c534e944fabf8a5b07,2,9189787,9189968,181,870000,886540,2,0
0xda5dcd10bbd261eb5e795906326f709bff90847a,2,9192105,9206084,13979,490000,500000,2,0
0x47bb5c975d44b9230dd84f58d95b3cb4ca2f7b07,2,9194174,9194249,75,870000,886540,2,0
0x702f74e52f3c9e0de3127b52feb68644fba9fb42,2,9196349,19170378,9974029,800000,850000,2,0
0x6992b48b686e346e1c3f6dcb98ce4e1d361a4337,2,9198996,9199067,71,886540,920000,2,0
0x41c02c0595c734586a44edc96bc0fd5831870b07,2,9200357,9200774,417,870000,886540,2,0
0xebd4d58dc7e7b465359e819a9c06f8e399946b07,2,9202056,9207788,5732,870000,999993,2,0
0x2e168f18368bad269df9560d71f33e7f8b7d66a1,2,9202792,9210218,7426,850000,990001,2,0
0x34620add9816214aee0fdf5af6f220c68ba77b78,2,9212702,9213000,298,886540,900000,2,0
0x881510fabcda2dca1d638e1433bd90b831a09dce,2,9213708,9311128,97420,870000,990011,2,0
0x0d87997b770887272bfa243c88cf16fa48fb1cc3,2,9214269,9218702,4433,850000,990001,2,0
0xcba084430e60542526cf9270ae081fa49720ce8b,2,9215342,9216038,696,850000,990001,2,0
0x9d7c48711c555f6b165cd984d6b29ed119330b07,2,9216252,9216339,87,870000,886540,2,0
0x66485c6467960ab5c1613b2231ab9842dfe19dc3,2,9227210,9228448,1238,850000,990001,2,0
0x4ecf0e3729fbb2bb0451a9a49e5f95ab4bc1a5f2,2,9230779,9231626,847,850000,990001,2,0
0x87259eca2ecab1d317d27d3c5316a5d7ab8f8b9d,2,9237298,9255445,18147,886540,900000,2,0
0xd16defe55913143c3defe77aadded9a403e83dc1,2,9238344,9238688,344,850000,990001,2,0
0x4bb18de87239dfafd0f7a73467137eba9c2c69d5,2,9239583,9254853,15270,990001,999993,2,0
0xaa4f8f828ee73039ddeefbd338fda64c52782000,2,9240040,9523738,283698,900900,990001,2,1
0xb30f73b0ede1e6de4dbe9ae48c2a1b418aadcba3,2,9240314,9240329,15,886540,920000,2,0
0x694c5d660895e0e1ba515e638e6c4d391e5da2aa,2,9240394,9242304,1910,850000,990001,2,0
0xd658ff1e6ed9513b19d43d5d105a81d938c5670a,2,9242566,17010390,7767824,707110,890000,2,0
0x871a1b43b6402bd8541a59816d5c8951619bdb99,2,9243472,9246799,3327,850000,990001,2,0
0xcc747f96696fa95ddc9e2137f145b9dbfb677a1d,2,9252377,9253399,1022,850000,990002,2,0
0x72854527464b0769a2ad0f2c603938d6115f5b07,2,9252834,9253055,221,870000,886540,2,0
0x22f68784b7affab0c5f70b91e42fb6f4947770a7,2,9253900,9254911,1011,850000,990002,2,0
0xa8152056891cc3f48425569ae35932fc40e29660,2,9254507,9337600,83093,850000,990011,2,0
0x4949ea1c76a171ebdf5f85db858ba3941aeffb07,2,9255563,9260562,4999,870000,999993,2,0
0x2fcb3c01816e97c538c0cd689eca512964be108a,2,9258681,9260694,2013,850000,990001,2,0
0x7ba6252835b82fdc8f6c1830a113335bca76d0ce,2,9261301,9261520,219,886540,920000,2,0
0xde69969cba88ad6040113a15a142befb2cd1ab07,2,9262513,9262648,135,870000,886540,2,0
0x05b4a59ea6881b72142b89d43ef39a495d8c49e1,2,9263007,9263406,399,850000,990002,2,0
0x69f662b5c64688ff10fbe4307c48d195b6d366e4,2,9265631,9265672,41,850000,990002,2,0
0xa3df63d1240dadddca00f3b5956492ac7b34db07,2,9272955,9282137,9182,870000,999993,2,0
0xe0f0442ac5e4b7d06cb5e7caa3c9c5f31b413546,2,9276131,9276610,479,850000,990002,2,0
0x707fc5bd5c2a895cdbf5f5b5e4051a23bdc1def4,2,9277543,9278324,781,850000,990002,2,0
0xfc8082e5e8eb68c62940577b2b61fec1b9527b07,2,9287179,9287330,151,870000,886540,2,0
0x42545a82067a1b7224afe2d97ee4fb105e8a2c01,2,9292773,9293529,756,850000,990002,2,0
0xc0bb040e6670399cce8c7b89a2d856e8a4b4ff0e,2,9293463,9336739,43276,990011,999993,2,0
0x673b807418c2b6d018f3844c192e0e4d0b6f5268,2,9297747,9336289,38542,990011,999993,2,0
0x4cdbd36593f76878dd79e659e7c6eecc4059cb07,2,9303125,9303310,185,870000,886543,2,0
0x83040a02a3a5a2d39f52bdc7de77032bb54d6b07,2,9309797,9309927,130,870000,886540,2,0
0xcb5e78a5d6deb4d00f98916178307ef49804ab07,2,9311967,9312080,113,870000,886540,2,0
0x77623087f446ad9ddd46f637e1952fae55b10546,2,9316210,9321133,4923,870000,920000,2,0
0xf9b4255f6960709b1a176598f7074c25a7be8b07,2,9317824,9321904,4080,870000,999993,2,0
0x64176e05e9d4abcec6ce69ae0f0f29c9303e0d2e,2,9318945,9319298,353,870000,886540,2,0
0x7ba73aee99010eee7d6e7761cccab59ca102d105,2,9319430,9319545,115,870000,886540,2,0
0x6d3e9ec8cc54f83596ba8e0202eb0cd84a381ebb,2,9329931,9336705,6774,850000,990011,2,0
0x7e2a90c022f4d8784690b0413aadbcce39baeb07,2,9333135,9333415,280,870000,886540,2,0
0x1caf79d71e74cdb6deb439fda20497d13f2d7a91,2,9333168,9413614,80446,990011,999993,2,0
0x69bfca7b4f5d25f3b5d6787c54df422ae2f75f43,2,9333447,9349529,16082,850000,990002,2,0
0xc007a3147cfa04a632e86c29ec5b22d4e55e9ed2,2,9333752,9334044,292,870000,886540,2,0
0x71d85639fb6f9585ceeed7572c8c03662d9739d5,2,9337057,11112569,1775512,990011,999000,2,0
0xdb458f7a1d5124c6412d5b77afa4bc92e941e763,2,9339733,9527514,187781,850000,990011,2,0
0xd7713ebdd1bfa120fec32269e0d4bda84d7a17c7,2,9348181,9348370,189,870000,886540,2,0
0x9eb90caed1837cb3eea7a48ee7ec5d4c91900cce,2,9351548,9351722,174,870000,886540,2,0
0x883bc07f7d8cc0af9def60da18e740d02038eb07,2,9356377,9356701,324,870000,886540,2,0
0x8d732d4c6d81dc4a026ca42546515e207bdb8389,2,9359316,9360975,1659,850000,990001,2,0
0xb27b6a0d0b71adf6fbcd091876917e87ab5579e7,2,9359761,9360166,405,870000,886540,2,0
0x1947fa4050b4fe70d6d6759bcfa03769e019b9b4,2,9360220,9362179,1959,770000,850000,2,0
0x3ff31a645cc642770d93467f993e2e3b318e6b07,2,9360377,9360545,168,870000,886540,2,0
0xe158ce737bbc2b7e9fb987172f2ec2d7eb047b07,2,9363120,9419417,56297,870000,999993,2,0
0xd0509a06f3ba232e6b24d8e8edadd0afc5ba6b07,2,9366704,9367096,392,870000,886540,2,0
0x69657441446a101d80d48b19977c6b99514f5b31,2,9367937,9375796,7859,850000,990001,2,0
0x90f32a82418bbf5b419caa913b48741277bb0b07,2,9369279,9420827,51548,870000,999993,2,0
0x01ac545dc75dfd09e982cb581b0014c61ad94663,2,9370317,16181880,6811563,987650,990001,2,0
0x9b53749bba331c769ff7f55cda46916f59661b07,2,9370530,9421076,50546,870000,999993,2,0
0x84e27b5d0ecbd33a088d3ec088b98a9cfe1da907,2,9379297,9379642,345,870000,886540,2,0
0x6578426fcf87dd03441c5d5a81b779788d660b07,2,9382091,9382208,117,870000,886540,2,0
0x88a1c86c3f4868a27a8cc3c2f28f4fba06af4b72,2,9382548,9386819,4271,850000,990001,2,0
0xc410031bf8f5beb2b8f8e0773832035e501fcb07,2,9384118,9384248,130,870000,886540,2,0
0xdd52a3660015043a7b0eb304277d13518ecbeb07,2,9384285,9384480,195,870000,886540,2,0
0x9838fc7d260153c43735c3b4a9f17df9f97b21ac,2,9384970,9422279,37309,990001,999993,2,0
0x02de83da665c44bdbda22bd8254a46e01e5a4663,2,9386295,9387558,1263,300000,310000,2,0
